asset_id,request_id,status,source_file,runtime_file,sha256,creator,tool_model,created_at,license,source_url,attribution_required,attribution_text,approved_by,approved_at,integrated_at,replaces_asset_id,notes
AUD-BGM-001_village_dawn_b_v001,AUD-BGM-001,approved-candidate,inbox/audio/bgm/AUD-BGM-001_village_dawn_b_v001.ogg,,1dbcd3e6d0ad87b6931d7b279932ebd8c729fecf6ab05c6aab493c7985000516,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,规格、响度、时长基本达标；A 适配首屏晨间，B 适配书库/记录页。
AUD-BGM-001_village_dawn_b_v001,AUD-BGM-001,approved-candidate,inbox/audio/bgm/AUD-BGM-001_village_dawn_b_v001.wav,,931e6776370cc4bb716a2794aed20c1dce606f7ee7c30481ab1008c440f22b1e,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,规格、响度、时长基本达标；A 适配首屏晨间，B 适配书库/记录页。
NAR-BARK-001_ambient_barks_v001,NAR-BARK-001,approved-candidate,inbox/writing/ambient_barks/NAR-BARK-001_ambient_barks_v001.md,,616eb9561905be1dba12c7c1b8cf48e82ce9f4eed8252bd712838af4f7981af3,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,120 条短句标签完整，长度适合 UI。
NAR-LORE-001_archive_fragments_v001,NAR-LORE-001,approved-candidate,inbox/writing/lore/NAR-LORE-001_archive_fragments_v001.md,,e3ce694b77547b84e2d6b531dc4bedcfc5b1382c2f6d2e211e34903b752c916a,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,24 条结构完整，有反证与触发条件。
NAR-VOICE-001_core_voice_bible_v001,NAR-VOICE-001,approved-candidate,inbox/writing/character_voice/NAR-VOICE-001_core_voice_bible_v001.md,,7b2367758b8c6c5326641d2c41749a5750896e95647407c2cf6ab334fa3f9f19,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,可执行约束脚本；注意二创术语风险，需做原创化设定迁移表。
VIS-KA-001_boundary_desktop_v002,VIS-KA-001,approved-candidate,inbox/visual/keyart/VIS-KA-001_boundary_desktop_v002.md,,8f032a1feaed3d805cc5f8d22d76c99f4ce938c8909b1ad5167c76f6af35a7ba,程序化/ffmpeg,ImageGen,2026-08-05,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-KA-001_boundary_desktop_v001,v002 重抽至 master 尺寸（desktop 2560×1440 / mobile 1440×1920），无水印。
VIS-KA-001_boundary_desktop_v002,VIS-KA-001,approved-candidate,inbox/visual/keyart/VIS-KA-001_boundary_desktop_v002.png,,c1a4a0759600d48afc37ee9a0db1ff95791c6e2e4c6282347907e138b46cd1ee,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-KA-001_boundary_desktop_v001,v002 重抽至 master 尺寸（desktop 2560×1440 / mobile 1440×1920），无水印。
VIS-KA-001_boundary_mobile_v002,VIS-KA-001,approved-candidate,inbox/visual/keyart/VIS-KA-001_boundary_mobile_v002.md,,eb5962a1346ba2635170f5b1cb0bc1f5c9e01ba8f586fbde216a6ba4642e3f6f,程序化/ffmpeg,ImageGen,2026-08-05,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-KA-001_boundary_mobile_v001,v002 重抽至 master 尺寸（desktop 2560×1440 / mobile 1440×1920），无水印。
VIS-KA-001_boundary_mobile_v002,VIS-KA-001,approved-candidate,inbox/visual/keyart/VIS-KA-001_boundary_mobile_v002.png,,400b87d98104e83b0efc6a8a8d145ae6290e1bda35822b56ed267a4baac22105,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-KA-001_boundary_mobile_v001,v002 重抽至 master 尺寸（desktop 2560×1440 / mobile 1440×1920），无水印。
VIS-KA-001_library_desktop_v002,VIS-KA-001,approved-candidate,inbox/visual/keyart/VIS-KA-001_library_desktop_v002.md,,0f30ea8a3baf6cdaf7aea39ecb4c18b5e0f251717579d248b7ab3b3ea10f250a,程序化/ffmpeg,ImageGen,2026-08-05,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-KA-001_library_desktop_v001,v002 重抽至 master 尺寸（desktop 2560×1440 / mobile 1440×1920），无水印。
VIS-KA-001_library_desktop_v002,VIS-KA-001,approved-candidate,inbox/visual/keyart/VIS-KA-001_library_desktop_v002.png,,a8b552682149a1d48daf89d02ce1268fb7ecb2767ec7c5bdb32e2d4975e7a424,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-KA-001_library_desktop_v001,v002 重抽至 master 尺寸（desktop 2560×1440 / mobile 1440×1920），无水印。
VIS-KA-001_library_mobile_v002,VIS-KA-001,approved-candidate,inbox/visual/keyart/VIS-KA-001_library_mobile_v002.md,,daba4e15bd8864186b1c1a07cc5f19829d37a9b043140e4c421374c7c42bc8ed,程序化/ffmpeg,ImageGen,2026-08-05,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-KA-001_library_mobile_v001,v002 重抽至 master 尺寸（desktop 2560×1440 / mobile 1440×1920），无水印。
VIS-KA-001_library_mobile_v002,VIS-KA-001,approved-candidate,inbox/visual/keyart/VIS-KA-001_library_mobile_v002.png,,28df7b31331847a01d6bbeb77b4e8fe352205b9d9bdd2f3a055b48505732484b,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-KA-001_library_mobile_v001,v002 重抽至 master 尺寸（desktop 2560×1440 / mobile 1440×1920），无水印。
VIS-KA-001_village_desktop_v002,VIS-KA-001,approved-candidate,inbox/visual/keyart/VIS-KA-001_village_desktop_v002.md,,a619311b434619b5573559b0ff51227dbf6962737603a76ca0134dda3a29cd40,程序化/ffmpeg,ImageGen,2026-08-05,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-KA-001_village_desktop_v001,v002 重抽至 master 尺寸（desktop 2560×1440 / mobile 1440×1920），无水印。
VIS-KA-001_village_desktop_v002,VIS-KA-001,approved-candidate,inbox/visual/keyart/VIS-KA-001_village_desktop_v002.png,frontend/public/assets/runtime/keyart/village-desktop.png,2d62a348c7e9ad97a5cc9e1627c147c9a2646e38b1928010711c6a11765fd0b9,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,VIS-KA-001_village_desktop_v001,v002 重抽至 master 尺寸（desktop 2560×1440 / mobile 1440×1920），无水印。
VIS-KA-001_village_mobile_v002,VIS-KA-001,approved-candidate,inbox/visual/keyart/VIS-KA-001_village_mobile_v002.md,,90dc04f64f1aa3ad46b264a6a3b11129b767b92fe5dbdf4c5f2c0bd3840ad711,程序化/ffmpeg,ImageGen,2026-08-05,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-KA-001_village_mobile_v001,v002 重抽至 master 尺寸（desktop 2560×1440 / mobile 1440×1920），无水印。
VIS-KA-001_village_mobile_v002,VIS-KA-001,approved-candidate,inbox/visual/keyart/VIS-KA-001_village_mobile_v002.png,,4d7c0eb2f92be4ff70973a14265e2e41fd1638914fe852e2bb03bdf3fec9298a,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-KA-001_village_mobile_v001,v002 重抽至 master 尺寸（desktop 2560×1440 / mobile 1440×1920），无水印。
VIS-POR-001_alice_concerned_v002,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_alice_concerned_v002.md,,1fa03bcc901ed07834432519a96a77a5e05eeeb0e302355e469a33b7bbb1060f,程序化/ffmpeg,ImageGen,2026-08-05,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-POR-001_alice_concerned_v001,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_alice_concerned_v002,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_alice_concerned_v002.png,,f79dc761ea05eadad9c8adbe4692fe77012967a575aeca486e03c940a2a9a044,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-POR-001_alice_concerned_v001,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_alice_concerned_v002_256,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_alice_concerned_v002_256.png,frontend/public/assets/runtime/portraits/VIS-POR-001_alice_concerned_v002_256.png,bd1e62a7d2f675c4153d120f0c7d44a23b7752787b4f7aff0fef0172e8afb3e4,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,VIS-POR-001_alice_concerned_v001_256,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_alice_neutral_v002,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_alice_neutral_v002.md,,cada9ab7f08881a77aeaac318fc6ab8a836b4c76849c4c7c2edc06244fb72f24,程序化/ffmpeg,ImageGen,2026-08-05,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-POR-001_alice_neutral_v001,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_alice_neutral_v002,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_alice_neutral_v002.png,,eb6c96b8a4edfacd27fc0d289516e6435074edc19cf3232397f5ad385bda31cc,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-POR-001_alice_neutral_v001,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_alice_neutral_v002_256,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_alice_neutral_v002_256.png,frontend/public/assets/runtime/portraits/VIS-POR-001_alice_neutral_v002_256.png,58fc3a908fca0740a75e833e4b34f36240d4b00fe0981372a5140c2944628884,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,VIS-POR-001_alice_neutral_v001_256,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_eugeo_concerned_v002,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_eugeo_concerned_v002.md,,d220cbef61262898fa89b82f553952fff24456fceb8f8cce472c8c12eb6bc403,程序化/ffmpeg,ImageGen,2026-08-05,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-POR-001_eugeo_concerned_v001,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_eugeo_concerned_v002,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_eugeo_concerned_v002.png,,73216cb6baa0ca87a8b0cdc0afea65ed0b79e2263267be6d6059c459824fb363,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-POR-001_eugeo_concerned_v001,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_eugeo_concerned_v002_256,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_eugeo_concerned_v002_256.png,frontend/public/assets/runtime/portraits/VIS-POR-001_eugeo_concerned_v002_256.png,c7cafa88268d4473769fe1861d7509ef6d9ba6afce406ca47d542ddc2117521f,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,VIS-POR-001_eugeo_concerned_v001_256,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_eugeo_neutral_v002,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_eugeo_neutral_v002.md,,81d46d0bc97dd830b7dc13e7fc7185bb74095733b1acc21dc8537146463e071b,程序化/ffmpeg,ImageGen,2026-08-05,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-POR-001_eugeo_neutral_v001,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_eugeo_neutral_v002,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_eugeo_neutral_v002.png,,a465e174d08dabea9e4a8fe630c6cad186d7cdfcb1069c7a536b5962dfbb7d38,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-POR-001_eugeo_neutral_v001,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_eugeo_neutral_v002_256,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_eugeo_neutral_v002_256.png,frontend/public/assets/runtime/portraits/VIS-POR-001_eugeo_neutral_v002_256.png,2cf5baa2b8e52b203876aa2ae8ec2faaa89b6c86b5135a94986a3c6e60a972e3,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,VIS-POR-001_eugeo_neutral_v001_256,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_player_concerned_v002,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_player_concerned_v002.md,,a5db91a04ea4dc3558846f19a15e4b66033d377526be673ba3c5918e98d9a75c,程序化/ffmpeg,ImageGen,2026-08-05,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-POR-001_player_concerned_v001,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_player_concerned_v002,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_player_concerned_v002.png,,22a031f1384006a1bbe873170b67c72dc9966cb3ce031753c4fd0b7006e0db2d,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-POR-001_player_concerned_v001,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_player_concerned_v002_256,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_player_concerned_v002_256.png,frontend/public/assets/runtime/portraits/VIS-POR-001_player_concerned_v002_256.png,6f2a2810e1d0fd719fd34e37c28ed85fcb98dd8ef0f5f45f6dedec9bee5062b8,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,VIS-POR-001_player_concerned_v001_256,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_player_neutral_v002,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_player_neutral_v002.md,,681e503fd58f94ba5b4039596ca497128c8215507274d21e9f95c6bb9252273e,程序化/ffmpeg,ImageGen,2026-08-05,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-POR-001_player_neutral_v001,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_player_neutral_v002,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_player_neutral_v002.png,,a114c1dc6a18203f2eb4ea07ab189cfb2b03f4a1c973848c9608e0af47740a3f,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,VIS-POR-001_player_neutral_v001,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-POR-001_player_neutral_v002_256,VIS-POR-001,approved-candidate,inbox/visual/portraits/VIS-POR-001_player_neutral_v002_256.png,frontend/public/assets/runtime/portraits/VIS-POR-001_player_neutral_v002_256.png,499e0a58998d94188783fa7ee93f5798b06a434f6556626b6cb9179b118f6a8e,AI 图像生成,ImageGen,2026-08-05,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,VIS-POR-001_player_neutral_v001_256,v002 去 IP 化（player/数据保管员/劳作者），1024×1024 透明 PNG，无水印。
VIS-UI-001_core_icons_v001,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001.md,,472d116adf8253323f45f0fbe0c2952dd8403d66e030f008f41275817e07ea8a,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
VIS-UI-001_core_icons_v001_sheet,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001_sheet.png,,56874a1fca269a924c35cb965cc1448b5930f042ab2d184dcc1c171745c8c7f3,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
anomaly,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/24/anomaly.png,,9140fb420092dd60cfeb1da1b36da46589f8fcce5a10f2b7b8cbdfec97f847fa,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
anomaly,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/48/anomaly.png,frontend/public/assets/runtime/icons/anomaly.png,b559a7fc6e7bb96c9075f614d712b16bd0f41d171f44a80894f8b27cef66b462,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
anomaly,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/96/anomaly.png,,65957ec7017bdaad35f41109a35c73aa8eb90edc8df988c8f85b273ebdfe8246,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
anomaly,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/svg/anomaly.svg,,c6b4792b94d3165497c50fc32fd5d49dd10874df3977a9ac40e53fd9a5af8da8,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
clue,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/24/clue.png,,2f63120471f1ed03ca4bafaf7646669f7cdd9789cc12a7676fbd8fe72c6f2a5c,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
clue,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/48/clue.png,frontend/public/assets/runtime/icons/clue.png,e4858993524b746456df4a7e2d35ab86fd7502eba440f2e428478a50067491bd,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
clue,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/96/clue.png,,cb9954312eed1238ba42f5a55bd29d33c593f20d3e55264bcf20119e4ee34201,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
clue,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/svg/clue.svg,,23b51cc2ac65e684bf0889fb1e579ec707f8682f7aac4a8d38eaba82d7db1d4d,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
icons.meta,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/icons.meta.json,,bca54c2142d3680a8142456d41dfb4ebb71e62fc386a5a48c21c9691c2af2702,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
location,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/24/location.png,,e9b70f50631e311246ad769088edf126582ee9f45fae0b5b552a2103205b949f,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
location,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/48/location.png,frontend/public/assets/runtime/icons/location.png,11bea551b4b4aa763d29bc658e6fe31311a37157fe7219fbafed515b26caff58,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
